resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta,company,original_value,variant_value,original_course_status,variant_course_status,jd_requirement,context_classification,primary_changed_component,primary_component_change,primary_weighted_change,explanation
R001,JOB022,R001_CF_NAME,name,Ananya Iyer,0.0,1.0,0.0,0.0,0.769557,0.416366,0.0,1.0,0.0,0.0,0.766267,0.415592,-0.000774,Company_Data_A,Priya Nair,Ananya Iyer,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications|Business Intelligence; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 2 years,Not Supported,semantic,-0.00329,-0.000774,Changing name to Ananya Iyer changed the score from 0.4164 to 0.4156 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R137,JOB007,R137_CF_CITY,city,Mumbai,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.792748,0.698294,7.8e-05,Company_Data_A,Pune,Mumbai,,,Company: Company_Data_A; Preferred course: Data Science; Accepted courses: Data Science|Computer Science|Artificial Intelligence|Statistics; Preferred degree: B.Tech; Accepted degrees: B.Tech|M.Tech|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.00033,7.8e-05,Changing city to Mumbai changed the score from 0.6982 to 0.6983 (delta +0.0001). semantic made the largest positive weighted contribution change (+0.0001).
R137,JOB007,R137_CF_DEGREE,degree,Diploma,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.4,0.0,0.792418,0.609981,-0.088235,Company_Data_A,B.Tech,Diploma,,,Company: Company_Data_A; Preferred course: Data Science; Accepted courses: Data Science|Computer Science|Artificial Intelligence|Statistics; Preferred degree: B.Tech; Accepted degrees: B.Tech|M.Tech|M.Sc; Minimum experience: 2 years,Requirement Not Met,education_course,-0.5,-0.088235,Changing degree to Diploma changed the score from 0.6982 to 0.6100 (delta -0.0882). education_course made the largest negative weighted contribution change (-0.0882).
R137,JOB007,R137_CF_COURSE,course,Sociology,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.5,0.0,0.79582,0.628428,-0.069788,Company_Data_A,Computer Science,Sociology,Accepted,Unrelated,Company: Company_Data_A; Preferred course: Data Science; Accepted courses: Data Science|Computer Science|Artificial Intelligence|Statistics; Preferred degree: B.Tech; Accepted degrees: B.Tech|M.Tech|M.Sc; Minimum experience: 2 years,Requirement Not Met,education_course,-0.4,-0.070588,Changing course to Sociology changed the score from 0.6982 to 0.6284 (delta -0.0698). education_course made the largest negative weighted contribution change (-0.0706).
R137,JOB007,R137_CF_AGE,age,29,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.796316,0.699133,0.000917,Company_Data_A,24,29,,,Company: Company_Data_A; Preferred course: Data Science; Accepted courses: Data Science|Computer Science|Artificial Intelligence|Statistics; Preferred degree: B.Tech; Accepted degrees: B.Tech|M.Tech|M.Sc; Minimum experience: 2 years,Not Supported,semantic,0.003898,0.000917,Changing age to 29 changed the score from 0.6982 to 0.6991 (delta +0.0009). semantic made the largest positive weighted contribution change (+0.0009).
R137,JOB007,R137_CF_EXPERIENCE,experience,36,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.795769,0.699004,0.000788,Company_Data_A,24,36,,,Company: Company_Data_A; Preferred course: Data Science; Accepted courses: Data Science|Computer Science|Artificial Intelligence|Statistics; Preferred degree: B.Tech; Accepted degrees: B.Tech|M.Tech|M.Sc; Minimum experience: 2 years,Potentially Beneficial,semantic,0.003351,0.000788,Changing experience to 36 changed the score from 0.6982 to 0.6990 (delta +0.0008). semantic made the largest positive weighted contribution change (+0.0008).
R138,JOB012,R138_CF_NAME,name,Arjun Sharma,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.768565,0.591711,0.000612,Company_Engineering_A,Ishita Chopra,Arjun Sharma,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,0.003063,0.000613,Changing name to Arjun Sharma changed the score from 0.5911 to 0.5917 (delta +0.0006). semantic made the largest positive weighted contribution change (+0.0006).
R138,JOB012,R138_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.764748,0.590948,-0.000151,Company_Engineering_A,BITS Pilani,Indian Institute of Technology Roorkee,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.000754,-0.000151,Changing college to Indian Institute of Technology Roorkee changed the score from 0.5911 to 0.5909 (delta -0.0002). semantic made the largest negative weighted contribution change (-0.0002).
R138,JOB012,R138_CF_CITY,city,Pune,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.762349,0.590468,-0.000631,Company_Engineering_A,Delhi,Pune,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,semantic,-0.003153,-0.000631,Changing city to Pune changed the score from 0.5911 to 0.5905 (delta -0.0006). semantic made the largest negative weighted contribution change (-0.0006).
R138,JOB012,R138_CF_DEGREE,degree,M.Com,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.5,0.686656,0.768213,0.531641,-0.059458,Company_Engineering_A,B.E.,M.Com,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.4,-0.06,Changing degree to M.Com changed the score from 0.5911 to 0.5316 (delta -0.0595). education_course made the largest negative weighted contribution change (-0.0600).
R138,JOB012,R138_CF_COURSE,course,Sociology,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.4,0.686656,0.764682,0.515935,-0.075164,Company_Engineering_A,Electrical Engineering,Sociology,Preferred,Unrelated,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Requirement Not Met,education_course,-0.5,-0.075,Changing course to Sociology changed the score from 0.5911 to 0.5159 (delta -0.0752). education_course made the largest negative weighted contribution change (-0.0750).
R138,JOB012,R138_CF_AGE,age,29,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,Company_Engineering_A,24,29,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Not Supported,skills,0.0,0.0,Changing age to 29 changed the score from 0.5911 to 0.5911 (delta +0.0000). No screening component changed.
R138,JOB012,R138_CF_EXPERIENCE,experience,27,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,Company_Engineering_A,15,27,,,Company: Company_Engineering_A; Preferred course: Electrical Engineering; Accepted courses: Electrical Engineering|Electrical and Electronics Engineering|Power Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 1 years,Potentially Beneficial,skills,0.0,0.0,Changing experience to 27 changed the score from 0.5911 to 0.5911 (delta +0.0000). No screening component changed.
R139,JOB023,R139_CF_NAME,name,Arjun Sharma,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.751632,0.482737,-0.003455,Company_Consulting_A,Karan Mehta,Arjun Sharma,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Not Supported,semantic,-0.014682,-0.003455,Changing name to Arjun Sharma changed the score from 0.4862 to 0.4827 (delta -0.0035). semantic made the largest negative weighted contribution change (-0.0035).
R139,JOB023,R139_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.752185,0.482867,-0.003325,Company_Consulting_A,NIT Tiruchirappalli,Indian Institute of Technology Roorkee,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Not Supported,semantic,-0.014129,-0.003324,Changing college to Indian Institute of Technology Roorkee changed the score from 0.4862 to 0.4829 (delta -0.0033). semantic made the largest negative weighted contribution change (-0.0033).
R139,JOB023,R139_CF_CITY,city,Hyderabad,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.767106,0.486378,0.000186,Company_Consulting_A,Chennai,Hyderabad,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Not Supported,semantic,0.000792,0.000186,Changing city to Hyderabad changed the score from 0.4862 to 0.4864 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R139,JOB023,R139_CF_DEGREE,degree,B.E.,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.0,0.0,0.755408,0.413037,-0.073155,Company_Consulting_A,MBA,B.E.,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Requirement Not Met,education_course,-0.4,-0.070588,Changing degree to B.E. changed the score from 0.4862 to 0.4130 (delta -0.0732). education_course made the largest negative weighted contribution change (-0.0706).
R139,JOB023,R139_CF_COURSE,course,Data Science,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.768132,0.486619,0.000427,Company_Consulting_A,Operations Management,Data Science,Unrelated,Unrelated,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,No Relevant Improvement,semantic,0.001818,0.000428,Changing course to Data Science changed the score from 0.4862 to 0.4866 (delta +0.0004). semantic made the largest positive weighted contribution change (+0.0004).
R139,JOB023,R139_CF_AGE,age,40,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.763052,0.485424,-0.000768,Company_Consulting_A,35,40,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Not Supported,semantic,-0.003262,-0.000768,Changing age to 40 changed the score from 0.4862 to 0.4854 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R139,JOB023,R139_CF_EXPERIENCE,experience,84,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.765075,0.4859,-0.000292,Company_Consulting_A,72,84,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Marketing|Sales|Commerce; Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree|BBA|MBA|B.Com; Minimum experience: 1 years,Potentially Beneficial,semantic,-0.001239,-0.000292,Changing experience to 84 changed the score from 0.4862 to 0.4859 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R140,JOB009,R140_CF_NAME,name,Aditya Verma,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.818127,0.657206,-0.00032,Company_Tech_A,Vikram Reddy,Aditya Verma,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Not Supported,semantic,-0.00136,-0.00032,Changing name to Aditya Verma changed the score from 0.6575 to 0.6572 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R140,JOB009,R140_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.820637,0.657797,0.000271,Company_Tech_A,Indian Institute of Technology Bombay,Indian Institute of Technology Guwahati,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Not Supported,semantic,0.00115,0.000271,Changing college to Indian Institute of Technology Guwahati changed the score from 0.6575 to 0.6578 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R140,JOB009,R140_CF_CITY,city,Ahmedabad,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.816746,0.656881,-0.000645,Company_Tech_A,Pune,Ahmedabad,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Not Supported,semantic,-0.002741,-0.000645,Changing city to Ahmedabad changed the score from 0.6575 to 0.6569 (delta -0.0006). semantic made the largest negative weighted contribution change (-0.0006).
R140,JOB009,R140_CF_DEGREE,degree,B.Tech,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.9,0.0,0.819487,0.675173,0.017647,Company_Tech_A,B.E.,B.Tech,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Accepted,education_course,0.1,0.017647,Changing degree to B.Tech changed the score from 0.6575 to 0.6752 (delta +0.0176). education_course made the largest positive weighted contribution change (+0.0176).
R140,JOB009,R140_CF_COURSE,course,Science,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.819216,0.657463,-6.3e-05,Company_Tech_A,Information Technology,Science,Accepted,Unrelated,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Requirement Not Met,semantic,-0.000271,-6.4e-05,Changing course to Science changed the score from 0.6575 to 0.6575 (delta -0.0001). semantic made the largest negative weighted contribution change (-0.0001).
R140,JOB009,R140_CF_AGE,age,38,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.819487,0.657526,0.0,Company_Tech_A,33,38,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Not Supported,skills,0.0,0.0,Changing age to 38 changed the score from 0.6575 to 0.6575 (delta +0.0000). No screening component changed.
R140,JOB009,R140_CF_EXPERIENCE,experience,108,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.819474,0.657523,-3e-06,Company_Tech_A,96,108,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech; Minimum experience: 2 years,Potentially Beneficial,semantic,-1.3e-05,-3e-06,Changing experience to 108 changed the score from 0.6575 to 0.6575 (delta -0.0000). semantic made the largest negative weighted contribution change (-0.0000).
R141,JOB010,R141_CF_NAME,name,Karan Mehta,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.812645,0.497093,-0.001047,Company_Tech_A,Arjun Sharma,Karan Mehta,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.004448,-0.001047,Changing name to Karan Mehta changed the score from 0.4981 to 0.4971 (delta -0.0010). semantic made the largest negative weighted contribution change (-0.0010).
R141,JOB010,R141_CF_COLLEGE,college,Indian Institute of Technology Madras,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.820606,0.498966,0.000826,Company_Tech_A,BITS Pilani,Indian Institute of Technology Madras,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,0.003513,0.000827,Changing college to Indian Institute of Technology Madras changed the score from 0.4981 to 0.4990 (delta +0.0008). semantic made the largest positive weighted contribution change (+0.0008).
