resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,magnitude_category,audit_signal,primary_changed_component,high_magnitude_direct_proxy,any_decision_flip,flip_direction,base_selected_0.55,variant_selected_0.55,decision_flip_0.55,base_selected_0.6,variant_selected_0.6,decision_flip_0.6,base_selected_0.65,variant_selected_0.65,decision_flip_0.65
R079,JOB003,R079_CF_CITY,city,Bangalore,0.486572,0.487893,0.001321,0.001321,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R079,JOB003,R079_CF_AGE,age,40,0.486572,0.486572,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R080,JOB012,R080_CF_NAME,name,Divya Rao,0.555116,0.553948,-0.001168,0.001168,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R080,JOB012,R080_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.555116,0.554582,-0.000534,0.000534,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R080,JOB012,R080_CF_CITY,city,Delhi,0.555116,0.555843,0.000727,0.000727,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R080,JOB012,R080_CF_AGE,age,26,0.555116,0.555116,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R081,JOB007,R081_CF_NAME,name,Divya Rao,0.589958,0.591286,0.001328,0.001328,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R081,JOB007,R081_CF_COLLEGE,college,NIT Tiruchirappalli,0.589958,0.591697,0.001739,0.001739,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R081,JOB007,R081_CF_CITY,city,Chennai,0.589958,0.591904,0.001946,0.001946,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R081,JOB007,R081_CF_AGE,age,33,0.589958,0.594741,0.004783,0.004783,Score Increased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R082,JOB016,R082_CF_NAME,name,Priya Nair,0.485126,0.482651,-0.002475,0.002475,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R082,JOB016,R082_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.485126,0.483335,-0.001791,0.001791,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R082,JOB016,R082_CF_CITY,city,Chennai,0.485126,0.489594,0.004468,0.004468,Score Increased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R082,JOB016,R082_CF_AGE,age,33,0.485126,0.489725,0.004599,0.004599,Score Increased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R083,JOB017,R083_CF_NAME,name,Ananya Iyer,0.559715,0.556243,-0.003472,0.003472,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R083,JOB017,R083_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.559715,0.563963,0.004248,0.004248,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R083,JOB017,R083_CF_CITY,city,Pune,0.559715,0.559633,-8.2e-05,8.2e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R083,JOB017,R083_CF_AGE,age,32,0.559715,0.562187,0.002472,0.002472,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R084,JOB004,R084_CF_NAME,name,Ishita Chopra,0.48113,0.479744,-0.001386,0.001386,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R084,JOB004,R084_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.48113,0.478865,-0.002265,0.002265,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R084,JOB004,R084_CF_CITY,city,Ahmedabad,0.48113,0.48055,-0.00058,0.00058,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R084,JOB004,R084_CF_AGE,age,33,0.48113,0.48113,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R085,JOB004,R085_CF_NAME,name,Aditya Verma,0.466289,0.465386,-0.000903,0.000903,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R085,JOB004,R085_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.466289,0.466974,0.000685,0.000685,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R085,JOB004,R085_CF_CITY,city,Kolkata,0.466289,0.466249,-4e-05,4e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R085,JOB004,R085_CF_AGE,age,31,0.466289,0.466289,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R086,JOB005,R086_CF_NAME,name,Aditya Verma,0.492528,0.48699,-0.005538,0.005538,Score Decreased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R086,JOB005,R086_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.492528,0.492582,5.4e-05,5.4e-05,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R086,JOB005,R086_CF_CITY,city,Bangalore,0.492528,0.496241,0.003713,0.003713,Score Increased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R086,JOB005,R086_CF_AGE,age,30,0.492528,0.492528,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R087,JOB014,R087_CF_NAME,name,Karan Mehta,0.550469,0.551502,0.001033,0.001033,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R087,JOB014,R087_CF_COLLEGE,college,Indian Institute of Technology Madras,0.550469,0.548571,-0.001898,0.001898,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,True,Negative flip @ 0.55,True,False,True,False,False,False,False,False,False
R087,JOB014,R087_CF_CITY,city,Mumbai,0.550469,0.550258,-0.000211,0.000211,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R087,JOB014,R087_CF_AGE,age,38,0.550469,0.550469,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R088,JOB025,R088_CF_NAME,name,Vikram Reddy,0.529057,0.529047,-1e-05,1e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R088,JOB025,R088_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.529057,0.531327,0.00227,0.00227,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R088,JOB025,R088_CF_CITY,city,Chennai,0.529057,0.529421,0.000364,0.000364,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R088,JOB025,R088_CF_AGE,age,35,0.529057,0.529057,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R089,JOB004,R089_CF_NAME,name,Vikram Reddy,0.468624,0.467853,-0.000771,0.000771,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R089,JOB004,R089_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.468624,0.466487,-0.002137,0.002137,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R089,JOB004,R089_CF_CITY,city,Pune,0.468624,0.467726,-0.000898,0.000898,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R089,JOB004,R089_CF_AGE,age,31,0.468624,0.468624,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R090,JOB015,R090_CF_NAME,name,Rohan Gupta,0.477432,0.475671,-0.001761,0.001761,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R090,JOB015,R090_CF_COLLEGE,college,NIT Tiruchirappalli,0.477432,0.47789,0.000458,0.000458,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R090,JOB015,R090_CF_CITY,city,Hyderabad,0.477432,0.477986,0.000554,0.000554,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R090,JOB015,R090_CF_AGE,age,39,0.477432,0.477432,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R091,JOB001,R091_CF_NAME,name,Priya Nair,0.462299,0.460331,-0.001968,0.001968,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R091,JOB001,R091_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.462299,0.463618,0.001319,0.001319,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R091,JOB001,R091_CF_CITY,city,Ahmedabad,0.462299,0.458114,-0.004185,0.004185,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R091,JOB001,R091_CF_AGE,age,33,0.462299,0.465425,0.003126,0.003126,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R092,JOB018,R092_CF_NAME,name,Ananya Iyer,0.550325,0.550475,0.00015,0.00015,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R092,JOB018,R092_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.550325,0.549911,-0.000414,0.000414,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,True,Negative flip @ 0.55,True,False,True,False,False,False,False,False,False
R092,JOB018,R092_CF_CITY,city,Kolkata,0.550325,0.550699,0.000374,0.000374,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R092,JOB018,R092_CF_AGE,age,37,0.550325,0.550325,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R093,JOB003,R093_CF_NAME,name,Arjun Sharma,0.487099,0.487911,0.000812,0.000812,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R093,JOB003,R093_CF_COLLEGE,college,BITS Pilani,0.487099,0.486967,-0.000132,0.000132,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R093,JOB003,R093_CF_CITY,city,Bangalore,0.487099,0.487546,0.000447,0.000447,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R093,JOB003,R093_CF_AGE,age,39,0.487099,0.487099,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R094,JOB025,R094_CF_NAME,name,Arjun Sharma,0.531708,0.531711,3e-06,3e-06,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R094,JOB025,R094_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.531708,0.531144,-0.000564,0.000564,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R094,JOB025,R094_CF_CITY,city,Delhi,0.531708,0.531311,-0.000397,0.000397,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R094,JOB025,R094_CF_AGE,age,34,0.531708,0.531708,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R095,JOB013,R095_CF_NAME,name,Neha Kapoor,0.406375,0.406056,-0.000319,0.000319,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R095,JOB013,R095_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.406375,0.402105,-0.00427,0.00427,Score Decreased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R095,JOB013,R095_CF_CITY,city,Mumbai,0.406375,0.41006,0.003685,0.003685,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R095,JOB013,R095_CF_AGE,age,35,0.406375,0.413484,0.007109,0.007109,Score Increased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
