resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score
R161,JOB011,R161_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.574578,0.576615
R161,JOB011,R161_CF_CITY,city,Ahmedabad,0.574578,0.575196
R161,JOB011,R161_CF_DEGREE,degree,B.A,0.574578,0.50399
R161,JOB011,R161_CF_COURSE,course,Computer Engineering,0.574578,0.574578
R161,JOB011,R161_CF_AGE,age,30,0.574578,0.574578
R161,JOB011,R161_CF_EXPERIENCE,experience,48,0.574578,0.574456
R162,JOB009,R162_CF_NAME,name,Rohan Gupta,0.44846,0.449155
R162,JOB009,R162_CF_COLLEGE,college,NIT Tiruchirappalli,0.44846,0.448976
R162,JOB009,R162_CF_CITY,city,Kolkata,0.44846,0.448169
R162,JOB009,R162_CF_DEGREE,degree,Bachelor,0.44846,0.379975
R162,JOB009,R162_CF_AGE,age,34,0.44846,0.44846
R162,JOB009,R162_CF_EXPERIENCE,experience,60,0.44846,0.44846
R163,JOB014,R163_CF_NAME,name,Ananya Iyer,0.429824,0.429223
R163,JOB014,R163_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.429824,0.430771
R163,JOB014,R163_CF_CITY,city,Bangalore,0.429824,0.429491
R163,JOB014,R163_CF_AGE,age,34,0.429824,0.429519
R163,JOB014,R163_CF_EXPERIENCE,experience,61,0.429824,0.42925
R164,JOB010,R164_CF_NAME,name,Ananya Iyer,0.472364,0.472542
R164,JOB010,R164_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.472364,0.477726
R164,JOB010,R164_CF_CITY,city,Delhi,0.472364,0.476925
R164,JOB010,R164_CF_DEGREE,degree,MBA,0.472364,0.479118
R164,JOB010,R164_CF_COURSE,course,Electronics,0.472364,0.404509
R164,JOB010,R164_CF_AGE,age,32,0.472364,0.477312
R164,JOB010,R164_CF_EXPERIENCE,experience,63,0.472364,0.478152
R165,JOB015,R165_CF_NAME,name,Ishita Chopra,0.480826,0.481527
R165,JOB015,R165_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.480826,0.482848
R165,JOB015,R165_CF_CITY,city,Mumbai,0.480826,0.481051
R165,JOB015,R165_CF_COURSE,course,Electronics,0.480826,0.408915
R165,JOB015,R165_CF_AGE,age,41,0.480826,0.483129
R165,JOB015,R165_CF_EXPERIENCE,experience,144,0.480826,0.483175
R166,JOB023,R166_CF_NAME,name,Aditya Verma,0.48694,0.481468
R166,JOB023,R166_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.48694,0.484076
R166,JOB023,R166_CF_CITY,city,Pune,0.48694,0.485553
R166,JOB023,R166_CF_DEGREE,degree,BCA,0.48694,0.415025
R166,JOB023,R166_CF_COURSE,course,Sociology,0.48694,0.486719
R166,JOB023,R166_CF_AGE,age,39,0.48694,0.486724
R166,JOB023,R166_CF_EXPERIENCE,experience,84,0.48694,0.486885
R167,JOB012,R167_CF_NAME,name,Aditya Verma,0.544032,0.546344
R167,JOB012,R167_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.544032,0.547801
R167,JOB012,R167_CF_CITY,city,Pune,0.544032,0.543113
R167,JOB012,R167_CF_DEGREE,degree,M.Tech,0.544032,0.544032
R167,JOB012,R167_CF_COURSE,course,Electrical Engineering,0.544032,0.55846
R167,JOB012,R167_CF_AGE,age,31,0.544032,0.544032
R167,JOB012,R167_CF_EXPERIENCE,experience,27,0.544032,0.544032
R168,JOB023,R168_CF_NAME,name,Neha Kapoor,0.540334,0.535873
R168,JOB023,R168_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.540334,0.539957
R168,JOB023,R168_CF_CITY,city,Ahmedabad,0.540334,0.537738
R168,JOB023,R168_CF_DEGREE,degree,M.Sc,0.540334,0.472253
R168,JOB023,R168_CF_COURSE,course,Data Science,0.540334,0.470026
R168,JOB023,R168_CF_AGE,age,46,0.540334,0.540558
R168,JOB023,R168_CF_EXPERIENCE,experience,132,0.540334,0.540945
R169,JOB024,R169_CF_NAME,name,Vikram Reddy,0.484432,0.480308
R169,JOB024,R169_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.484432,0.482798
R169,JOB024,R169_CF_CITY,city,Kolkata,0.484432,0.483068
R169,JOB024,R169_CF_DEGREE,degree,B.A. LL.B.,0.484432,0.426839
R169,JOB024,R169_CF_AGE,age,32,0.484432,0.487095
R169,JOB024,R169_CF_EXPERIENCE,experience,60,0.484432,0.486475
R170,JOB015,R170_CF_NAME,name,Vikram Reddy,0.47279,0.473029
R170,JOB015,R170_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.47279,0.472959
R170,JOB015,R170_CF_CITY,city,Delhi,0.47279,0.47223
R170,JOB015,R170_CF_DEGREE,degree,LLM,0.47279,0.402202
R170,JOB015,R170_CF_COURSE,course,Economics,0.47279,0.472682
R170,JOB015,R170_CF_AGE,age,37,0.47279,0.47279
R170,JOB015,R170_CF_EXPERIENCE,experience,144,0.47279,0.47279
R171,JOB023,R171_CF_NAME,name,Rohan Gupta,0.482871,0.480896
R171,JOB023,R171_CF_COLLEGE,college,NIT Tiruchirappalli,0.482871,0.47295
R171,JOB023,R171_CF_CITY,city,Delhi,0.482871,0.477925
R171,JOB023,R171_CF_DEGREE,degree,Diploma,0.482871,0.407007
R171,JOB023,R171_CF_COURSE,course,Biotechnology,0.482871,0.473797
R171,JOB023,R171_CF_AGE,age,37,0.482871,0.482013
R171,JOB023,R171_CF_EXPERIENCE,experience,84,0.482871,0.48415
R172,JOB022,R172_CF_NAME,name,Priya Nair,0.629248,0.629019
R172,JOB022,R172_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.629248,0.628524
R172,JOB022,R172_CF_CITY,city,Mumbai,0.629248,0.62874
R172,JOB022,R172_CF_DEGREE,degree,M.Com,0.629248,0.558014
R172,JOB022,R172_CF_COURSE,course,Finance,0.629248,0.557703
R172,JOB022,R172_CF_AGE,age,36,0.629248,0.628602
R172,JOB022,R172_CF_EXPERIENCE,experience,120,0.629248,0.628602
R173,JOB001,R173_CF_NAME,name,Ishita Chopra,0.490202,0.488194
R173,JOB001,R173_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.490202,0.489124
R173,JOB001,R173_CF_CITY,city,Pune,0.490202,0.492244
R173,JOB001,R173_CF_DEGREE,degree,B.E.,0.490202,0.495042
R173,JOB001,R173_CF_COURSE,course,Criminology,0.490202,0.398831
R173,JOB001,R173_CF_AGE,age,36,0.490202,0.492608
R173,JOB001,R173_CF_EXPERIENCE,experience,108,0.490202,0.493416
R174,JOB015,R174_CF_NAME,name,Ishita Chopra,0.476471,0.477226
R174,JOB015,R174_CF_COLLEGE,college,BITS Pilani,0.476471,0.47737
R174,JOB015,R174_CF_CITY,city,Pune,0.476471,0.476486
R174,JOB015,R174_CF_DEGREE,degree,B.Tech,0.476471,0.402863
R174,JOB015,R174_CF_COURSE,course,Computer Technology,0.476471,0.476985
R174,JOB015,R174_CF_AGE,age,39,0.476471,0.476471
R174,JOB015,R174_CF_EXPERIENCE,experience,144,0.476471,0.476471
R175,JOB014,R175_CF_NAME,name,Arjun Sharma,0.47995,0.48184
R175,JOB014,R175_CF_COLLEGE,college,Indian Institute of Technology Roorkee,0.47995,0.476975
R175,JOB014,R175_CF_CITY,city,Ahmedabad,0.47995,0.478529
R175,JOB014,R175_CF_DEGREE,degree,B.Sc,0.47995,0.409082
R175,JOB014,R175_CF_COURSE,course,Hospitality Management,0.47995,0.476684
R175,JOB014,R175_CF_AGE,age,39,0.47995,0.47995
R175,JOB014,R175_CF_EXPERIENCE,experience,84,0.47995,0.47995
R176,JOB024,R176_CF_NAME,name,Aditya Verma,0.382547,0.380464
R176,JOB024,R176_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.382547,0.380924
R176,JOB024,R176_CF_CITY,city,Kolkata,0.382547,0.382663
R176,JOB024,R176_CF_AGE,age,38,0.382547,0.383154
R176,JOB024,R176_CF_EXPERIENCE,experience,108,0.382547,0.383154
R177,JOB009,R177_CF_NAME,name,Neha Kapoor,0.405788,0.405666
R177,JOB009,R177_CF_COLLEGE,college,Indian Institute of Technology Madras,0.405788,0.406094
R177,JOB009,R177_CF_CITY,city,Bangalore,0.405788,0.405906
R177,JOB009,R177_CF_DEGREE,degree,BBA,0.405788,0.406856
R177,JOB009,R177_CF_COURSE,course,Information Technology,0.405788,0.476936
R177,JOB009,R177_CF_AGE,age,42,0.405788,0.405788
R177,JOB009,R177_CF_EXPERIENCE,experience,132,0.405788,0.405727
R178,JOB025,R178_CF_NAME,name,Vikram Reddy,0.620253,0.621033
R178,JOB025,R178_CF_COLLEGE,college,Indian Institute of Science Bangalore,0.620253,0.620149
R178,JOB025,R178_CF_CITY,city,Delhi,0.620253,0.620083
R178,JOB025,R178_CF_DEGREE,degree,BBA,0.620253,0.619764
R178,JOB025,R178_CF_COURSE,course,Management,0.620253,0.560253
R178,JOB025,R178_CF_AGE,age,40,0.620253,0.620253
R178,JOB025,R178_CF_EXPERIENCE,experience,120,0.620253,0.620253
R179,JOB008,R179_CF_NAME,name,Divya Rao,0.484205,0.485583
R179,JOB008,R179_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.484205,0.484373
R179,JOB008,R179_CF_CITY,city,Mumbai,0.484205,0.484829
R179,JOB008,R179_CF_DEGREE,degree,Bachelor,0.484205,0.484087
R179,JOB008,R179_CF_COURSE,course,Computer Science,0.484205,0.484368
R179,JOB008,R179_CF_AGE,age,33,0.484205,0.484087
R179,JOB008,R179_CF_EXPERIENCE,experience,84,0.484205,0.484087
R180,JOB024,R180_CF_NAME,name,Rohan Gupta,0.476201,0.473356
R180,JOB024,R180_CF_COLLEGE,college,NIT Tiruchirappalli,0.476201,0.474767
R180,JOB024,R180_CF_CITY,city,Chennai,0.476201,0.475937
R180,JOB024,R180_CF_DEGREE,degree,MBA,0.476201,0.409286
R180,JOB024,R180_CF_COURSE,course,Computer Science,0.476201,0.550702
R180,JOB024,R180_CF_AGE,age,42,0.476201,0.477502
R180,JOB024,R180_CF_EXPERIENCE,experience,108,0.476201,0.47852
R181,JOB007,R181_CF_NAME,name,Priya Nair,0.701831,0.70253
R181,JOB007,R181_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.701831,0.700232
R181,JOB007,R181_CF_CITY,city,Hyderabad,0.701831,0.702558
R181,JOB007,R181_CF_DEGREE,degree,M.E.,0.701831,0.613596
R181,JOB007,R181_CF_COURSE,course,Mechanical Engineering,0.701831,0.630696
R181,JOB007,R181_CF_AGE,age,32,0.701831,0.701831
R181,JOB007,R181_CF_EXPERIENCE,experience,36,0.701831,0.702588
R182,JOB023,R182_CF_NAME,name,Ananya Iyer,0.482672,0.472997
R182,JOB023,R182_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.482672,0.475966
R182,JOB023,R182_CF_CITY,city,Hyderabad,0.482672,0.480642
R182,JOB023,R182_CF_DEGREE,degree,MCA,0.482672,0.406593
R182,JOB023,R182_CF_COURSE,course,Mechanical Engineering,0.482672,0.475609
R182,JOB023,R182_CF_AGE,age,37,0.482672,0.4812
R182,JOB023,R182_CF_EXPERIENCE,experience,84,0.482672,0.483523
R183,JOB020,R183_CF_NAME,name,Ishita Chopra,0.410994,0.407505
R183,JOB020,R183_CF_COLLEGE,college,BITS Pilani,0.410994,0.405786
R183,JOB020,R183_CF_CITY,city,Bangalore,0.410994,0.407478
R183,JOB020,R183_CF_AGE,age,38,0.410994,0.408753
R183,JOB020,R183_CF_EXPERIENCE,experience,108,0.410994,0.40923
R184,JOB009,R184_CF_NAME,name,Arjun Sharma,0.449681,0.449448
R184,JOB009,R184_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.449681,0.447901
R184,JOB009,R184_CF_CITY,city,Bangalore,0.449681,0.450152
R184,JOB009,R184_CF_DEGREE,degree,M.Tech,0.449681,0.448888
R184,JOB009,R184_CF_AGE,age,33,0.449681,0.449681
R184,JOB009,R184_CF_EXPERIENCE,experience,60,0.449681,0.449681
R185,JOB020,R185_CF_NAME,name,Aditya Verma,0.410655,0.408485
R185,JOB020,R185_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.410655,0.404983
R185,JOB020,R185_CF_CITY,city,Mumbai,0.410655,0.408664
R185,JOB020,R185_CF_AGE,age,40,0.410655,0.409303
R185,JOB020,R185_CF_EXPERIENCE,experience,108,0.410655,0.40876
R186,JOB003,R186_CF_NAME,name,Neha Kapoor,0.401229,0.404659
R186,JOB003,R186_CF_COLLEGE,college,Indian Institute of Technology Madras,0.401229,0.40369
R186,JOB003,R186_CF_CITY,city,Chennai,0.401229,0.402739
R186,JOB003,R186_CF_DEGREE,degree,B.A. LL.B.,0.401229,0.403417
R186,JOB003,R186_CF_COURSE,course,Law,0.401229,0.402411
R186,JOB003,R186_CF_AGE,age,38,0.401229,0.402411
R186,JOB003,R186_CF_EXPERIENCE,experience,120,0.401229,0.402411
R187,JOB003,R187_CF_NAME,name,Vikram Reddy,0.486806,0.488377
R187,JOB003,R187_CF_COLLEGE,college,Indian Institute of Technology Madras,0.486806,0.488041
R187,JOB003,R187_CF_CITY,city,Chennai,0.486806,0.487266
R187,JOB003,R187_CF_DEGREE,degree,LLM,0.486806,0.486806
R187,JOB003,R187_CF_COURSE,course,Human Resources,0.486806,0.416597
R187,JOB003,R187_CF_AGE,age,41,0.486806,0.486806
R187,JOB003,R187_CF_EXPERIENCE,experience,121,0.486806,0.486806
R188,JOB019,R188_CF_NAME,name,Vikram Reddy,0.391078,0.388892
R188,JOB019,R188_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.391078,0.392149
R188,JOB019,R188_CF_CITY,city,Hyderabad,0.391078,0.392876
R188,JOB019,R188_CF_DEGREE,degree,Diploma,0.391078,0.391336
R188,JOB019,R188_CF_COURSE,course,Human Resources,0.391078,0.391078
R188,JOB019,R188_CF_AGE,age,49,0.391078,0.391078
R188,JOB019,R188_CF_EXPERIENCE,experience,216,0.391078,0.391078
R189,JOB005,R189_CF_NAME,name,Rohan Gupta,0.489773,0.495359
R189,JOB005,R189_CF_COLLEGE,college,NIT Tiruchirappalli,0.489773,0.48889
R189,JOB005,R189_CF_CITY,city,Ahmedabad,0.489773,0.488327
R189,JOB005,R189_CF_DEGREE,degree,M.Com,0.489773,0.489264
R189,JOB005,R189_CF_COURSE,course,Electrical and Electronics Engineering,0.489773,0.487843
R189,JOB005,R189_CF_AGE,age,30,0.489773,0.489773
R189,JOB005,R189_CF_EXPERIENCE,experience,60,0.489773,0.489773
R190,JOB016,R190_CF_NAME,name,Priya Nair,0.562368,0.564292
R190,JOB016,R190_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.562368,0.561548
R190,JOB016,R190_CF_CITY,city,Kolkata,0.562368,0.562614
R190,JOB016,R190_CF_DEGREE,degree,B.Com,0.562368,0.492353
R190,JOB016,R190_CF_COURSE,course,Electrical and Electronics Engineering,0.562368,0.562595
R190,JOB016,R190_CF_AGE,age,34,0.562368,0.562368
R190,JOB016,R190_CF_EXPERIENCE,experience,120,0.562368,0.562368
R191,JOB021,R191_CF_NAME,name,Ishita Chopra,0.379189,0.379748
R191,JOB021,R191_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.379189,0.37887
R191,JOB021,R191_CF_CITY,city,Delhi,0.379189,0.378707
R191,JOB021,R191_CF_AGE,age,35,0.379189,0.379189
R191,JOB021,R191_CF_EXPERIENCE,experience,108,0.379189,0.379189
R192,JOB024,R192_CF_NAME,name,Ishita Chopra,0.486824,0.480809
R192,JOB024,R192_CF_COLLEGE,college,BITS Pilani,0.486824,0.485435
R192,JOB024,R192_CF_CITY,city,Delhi,0.486824,0.484826
R192,JOB024,R192_CF_DEGREE,degree,B.Sc,0.486824,0.429854
R192,JOB024,R192_CF_AGE,age,34,0.486824,0.488142
R192,JOB024,R192_CF_EXPERIENCE,experience,60,0.486824,0.488881
R193,JOB001,R193_CF_NAME,name,Arjun Sharma,0.566921,0.565194
R193,JOB001,R193_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.566921,0.569455
R193,JOB001,R193_CF_CITY,city,Mumbai,0.566921,0.568781
R193,JOB001,R193_CF_DEGREE,degree,B.Sc,0.566921,0.502435
R193,JOB001,R193_CF_COURSE,course,Electronics,0.566921,0.479554
R193,JOB001,R193_CF_AGE,age,33,0.566921,0.570022
R193,JOB001,R193_CF_EXPERIENCE,experience,63,0.566921,0.571027
R194,JOB004,R194_CF_NAME,name,Neha Kapoor,0.559429,0.55543
R194,JOB004,R194_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.559429,0.557734
R194,JOB004,R194_CF_CITY,city,Chennai,0.559429,0.558935
R194,JOB004,R194_CF_DEGREE,degree,BBA,0.559429,0.488841
R194,JOB004,R194_CF_COURSE,course,Computer Applications,0.559429,0.558981
R194,JOB004,R194_CF_AGE,age,32,0.559429,0.55933
R194,JOB004,R194_CF_EXPERIENCE,experience,60,0.559429,0.559429
R195,JOB006,R195_CF_NAME,name,Karan Mehta,0.496559,0.494144
R195,JOB006,R195_CF_COLLEGE,college,Indian Institute of Technology Madras,0.496559,0.498054
R195,JOB006,R195_CF_CITY,city,Hyderabad,0.496559,0.496995
R195,JOB006,R195_CF_DEGREE,degree,BBA,0.496559,0.502492
R195,JOB006,R195_CF_COURSE,course,Sociology,0.496559,0.41288
R195,JOB006,R195_CF_AGE,age,35,0.496559,0.500446
R195,JOB006,R195_CF_EXPERIENCE,experience,74,0.496559,0.501049
R196,JOB012,R196_CF_NAME,name,Vikram Reddy,0.529509,0.530252
R196,JOB012,R196_CF_COLLEGE,college,Indian Institute of Technology Madras,0.529509,0.531085
R196,JOB012,R196_CF_CITY,city,Ahmedabad,0.529509,0.529939
R196,JOB012,R196_CF_DEGREE,degree,Bachelor,0.529509,0.465544
R196,JOB012,R196_CF_COURSE,course,Electrical Engineering,0.529509,0.55641
R196,JOB012,R196_CF_AGE,age,30,0.529509,0.531646
R196,JOB012,R196_CF_EXPERIENCE,experience,23,0.529509,0.556389
R197,JOB013,R197_CF_NAME,name,Vikram Reddy,0.401229,0.410901
R197,JOB013,R197_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.401229,0.399409
R197,JOB013,R197_CF_CITY,city,Kolkata,0.401229,0.403909
R197,JOB013,R197_CF_DEGREE,degree,MBA,0.401229,0.499743
R197,JOB013,R197_CF_COURSE,course,Electrical Engineering,0.401229,0.399997
R197,JOB013,R197_CF_AGE,age,34,0.401229,0.406285
R197,JOB013,R197_CF_EXPERIENCE,experience,108,0.401229,0.405717
R198,JOB022,R198_CF_NAME,name,Rohan Gupta,0.437029,0.436999
R198,JOB022,R198_CF_COLLEGE,college,NIT Tiruchirappalli,0.437029,0.435465
R198,JOB022,R198_CF_CITY,city,Bangalore,0.437029,0.437787
R198,JOB022,R198_CF_AGE,age,45,0.437029,0.437029
R198,JOB022,R198_CF_EXPERIENCE,experience,168,0.437029,0.437029
R199,JOB010,R199_CF_NAME,name,Priya Nair,0.499548,0.499555
R199,JOB010,R199_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.499548,0.499964
R199,JOB010,R199_CF_CITY,city,Delhi,0.499548,0.499293
R199,JOB010,R199_CF_DEGREE,degree,MCA,0.499548,0.499548
R199,JOB010,R199_CF_AGE,age,34,0.499548,0.499548
R199,JOB010,R199_CF_EXPERIENCE,experience,72,0.499548,0.499548
R200,JOB003,R200_CF_NAME,name,Ishita Chopra,0.556054,0.559056
R200,JOB003,R200_CF_COLLEGE,college,BITS Pilani,0.556054,0.559353
R200,JOB003,R200_CF_CITY,city,Chennai,0.556054,0.558291
R200,JOB003,R200_CF_DEGREE,degree,BCA,0.556054,0.54335
R200,JOB003,R200_CF_COURSE,course,Biotechnology,0.556054,0.489378
R200,JOB003,R200_CF_AGE,age,35,0.556054,0.559822
R200,JOB003,R200_CF_EXPERIENCE,experience,120,0.556054,0.558943
R001,JOB022,R001_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Bangalore,0.416366,0.416665
R001,JOB022,R001_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.416366,0.414389
R001,JOB022,R001_CF_NAME_CITY,name+city,Ananya Iyer | Bangalore,0.416366,0.415842
R001,JOB022,R001_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 120,0.416366,0.416329
R001,JOB022,R001_CF_NAME_AGE,name+age,Ananya Iyer | 38,0.416366,0.415592
R002,JOB013,R002_CF_COLLEGE_CITY,college+city,BITS Pilani | Delhi,0.524089,0.519886
R002,JOB013,R002_CF_DEGREE_COURSE,degree+course,B.E. | Information Technology,0.524089,0.523852
R002,JOB013,R002_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.524089,0.519791
R002,JOB013,R002_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.524089,0.516987
R002,JOB013,R002_CF_DEGREE_AGE,degree+age,B.E. | 31,0.524089,0.525286
R002,JOB013,R002_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 60,0.524089,0.522585
R002,JOB013,R002_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 60,0.524089,0.524441
R002,JOB013,R002_CF_NAME_AGE,name+age,Ishita Chopra | 31,0.524089,0.520785
R003,JOB002,R003_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Mumbai,0.388595,0.389995
R003,JOB002,R003_CF_DEGREE_COURSE,degree+course,B.Com | Management,0.388595,0.392255
R003,JOB002,R003_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.388595,0.386898
R003,JOB002,R003_CF_NAME_CITY,name+city,Arjun Sharma | Mumbai,0.388595,0.386608
R003,JOB002,R003_CF_DEGREE_AGE,degree+age,B.Com | 33,0.388595,0.391223
R003,JOB002,R003_CF_COURSE_EXPERIENCE,course+experience,Management | 48,0.388595,0.389806
R003,JOB002,R003_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 48,0.388595,0.389986
R003,JOB002,R003_CF_NAME_AGE,name+age,Arjun Sharma | 33,0.388595,0.386441
R004,JOB008,R004_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Chennai,0.641826,0.642676
R004,JOB008,R004_CF_DEGREE_COURSE,degree+course,B.Tech | Civil Engineering,0.641826,0.588932
R004,JOB008,R004_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.641826,0.640775
R004,JOB008,R004_CF_NAME_CITY,name+city,Aditya Verma | Chennai,0.641826,0.641121
R004,JOB008,R004_CF_DEGREE_AGE,degree+age,B.Tech | 44,0.641826,0.659473
R004,JOB008,R004_CF_COURSE_EXPERIENCE,course+experience,Civil Engineering | 120,0.641826,0.571884
R004,JOB008,R004_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 120,0.641826,0.643008
R004,JOB008,R004_CF_NAME_AGE,name+age,Aditya Verma | 44,0.641826,0.640779
R005,JOB009,R005_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,0.657756,0.65797
R005,JOB009,R005_CF_DEGREE_COURSE,degree+course,B.Sc | Computer Science,0.657756,0.587161
R005,JOB009,R005_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.657756,0.656801
R005,JOB009,R005_CF_NAME_CITY,name+city,Neha Kapoor | Pune,0.657756,0.655936
R005,JOB009,R005_CF_DEGREE_AGE,degree+age,B.Sc | 40,0.657756,0.587167
R005,JOB009,R005_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 108,0.657756,0.657762
R005,JOB009,R005_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.657756,0.657861
R005,JOB009,R005_CF_NAME_AGE,name+age,Neha Kapoor | 40,0.657756,0.655942
R006,JOB019,R006_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Hyderabad,0.4701,0.471734
R006,JOB019,R006_CF_DEGREE_COURSE,degree+course,LLB | Electronics and Telecommunication,0.4701,0.400573
R006,JOB019,R006_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.4701,0.471435
R006,JOB019,R006_CF_NAME_CITY,name+city,Karan Mehta | Hyderabad,0.4701,0.471129
R006,JOB019,R006_CF_DEGREE_AGE,degree+age,LLB | 49,0.4701,0.470731
R006,JOB019,R006_CF_COURSE_EXPERIENCE,course+experience,Electronics and Telecommunication | 216,0.4701,0.400443
R006,JOB019,R006_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 216,0.4701,0.471104
R006,JOB019,R006_CF_NAME_AGE,name+age,Karan Mehta | 49,0.4701,0.470558
R007,JOB006,R007_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Ahmedabad,0.507274,0.50892
R007,JOB006,R007_CF_DEGREE_COURSE,degree+course,BBA | Mechanical Engineering,0.507274,0.432382
R007,JOB006,R007_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.507274,0.509234
R007,JOB006,R007_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.507274,0.509552
R007,JOB006,R007_CF_DEGREE_AGE,degree+age,BBA | 34,0.507274,0.507382
R007,JOB006,R007_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 44,0.507274,0.432274
R007,JOB006,R007_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 44,0.507274,0.50831
